Date,Pair,Open,High,Low,Close
12/15/2000 0:00,GBPUSD,1.472,1.4781,1.4683,1.4757
12/18/2000 0:00,GBPUSD,1.4736,1.4791,1.4646,1.4756
12/19/2000 0:00,GBPUSD,1.4757,1.4763,1.4606,1.4683
12/20/2000 0:00,GBPUSD,1.4685,1.4797,1.4644,1.4753
12/21/2000 0:00,GBPUSD,1.4758,1.4842,1.4662,1.4729
12/22/2000 0:00,GBPUSD,1.4734,1.4841,1.4698,1.4769
12/25/2000 0:00,GBPUSD,1.477,1.4811,1.474,1.4777
12/26/2000 0:00,GBPUSD,1.4777,1.4849,1.4753,1.4832
12/27/2000 0:00,GBPUSD,1.4832,1.4981,1.4825,1.4964
12/28/2000 0:00,GBPUSD,1.4975,1.4983,1.4861,1.493
12/29/2000 0:00,GBPUSD,1.4929,1.497,1.4867,1.4959
1/1/2001 0:00,GBPUSD,1.4931,1.4963,1.4928,1.4961
1/2/2001 0:00,GBPUSD,1.4961,1.5039,1.4884,1.502
1/3/2001 0:00,GBPUSD,1.5019,1.5098,1.4882,1.4903
1/4/2001 0:00,GBPUSD,1.4899,1.5042,1.4883,1.502
1/5/2001 0:00,GBPUSD,1.5019,1.5079,1.4952,1.5041
1/8/2001 0:00,GBPUSD,1.5036,1.5106,1.4931,1.4975
1/9/2001 0:00,GBPUSD,1.4973,1.4983,1.4872,1.4893
1/10/2001 0:00,GBPUSD,1.4897,1.4947,1.4853,1.487
1/11/2001 0:00,GBPUSD,1.4871,1.5015,1.4865,1.4975
1/12/2001 0:00,GBPUSD,1.4976,1.5033,1.4755,1.4773
1/15/2001 0:00,GBPUSD,1.4784,1.4808,1.4709,1.477
1/16/2001 0:00,GBPUSD,1.4771,1.4793,1.4664,1.4725
1/17/2001 0:00,GBPUSD,1.4727,1.4762,1.4687,1.4737
1/18/2001 0:00,GBPUSD,1.4737,1.4775,1.4687,1.4722
1/19/2001 0:00,GBPUSD,1.4725,1.4769,1.4626,1.4629
1/22/2001 0:00,GBPUSD,1.4637,1.4672,1.4512,1.466
1/23/2001 0:00,GBPUSD,1.4652,1.4744,1.4642,1.4671
1/24/2001 0:00,GBPUSD,1.467,1.4688,1.4524,1.4555
1/25/2001 0:00,GBPUSD,1.4552,1.4634,1.4463,1.4597
1/26/2001 0:00,GBPUSD,1.46,1.4692,1.4555,1.4615
1/29/2001 0:00,GBPUSD,1.4612,1.4647,1.4554,1.4584
1/30/2001 0:00,GBPUSD,1.4588,1.4639,1.4553,1.4622
1/31/2001 0:00,GBPUSD,1.4624,1.4649,1.4575,1.4643
2/1/2001 0:00,GBPUSD,1.4645,1.4829,1.4631,1.4776
2/2/2001 0:00,GBPUSD,1.4782,1.4838,1.4644,1.4689
2/5/2001 0:00,GBPUSD,1.469,1.4785,1.4682,1.4745
2/6/2001 0:00,GBPUSD,1.4741,1.4749,1.457,1.4597
2/7/2001 0:00,GBPUSD,1.4599,1.4646,1.4499,1.4533
2/8/2001 0:00,GBPUSD,1.4532,1.4551,1.4418,1.445
2/9/2001 0:00,GBPUSD,1.4449,1.4503,1.4372,1.4446
2/12/2001 0:00,GBPUSD,1.4455,1.4555,1.4443,1.4533
2/13/2001 0:00,GBPUSD,1.4537,1.458,1.4478,1.4518
2/14/2001 0:00,GBPUSD,1.4518,1.4614,1.4509,1.4547
2/15/2001 0:00,GBPUSD,1.4553,1.4609,1.4447,1.4487
2/16/2001 0:00,GBPUSD,1.4491,1.4578,1.444,1.4487
2/19/2001 0:00,GBPUSD,1.4474,1.455,1.4426,1.4475
2/20/2001 0:00,GBPUSD,1.4472,1.4483,1.431,1.4463
2/21/2001 0:00,GBPUSD,1.4462,1.448,1.4374,1.4431
2/22/2001 0:00,GBPUSD,1.4431,1.452,1.4391,1.445
2/23/2001 0:00,GBPUSD,1.4449,1.4558,1.442,1.4551
2/26/2001 0:00,GBPUSD,1.4535,1.4571,1.4404,1.4439
2/27/2001 0:00,GBPUSD,1.4437,1.4478,1.4388,1.444
2/28/2001 0:00,GBPUSD,1.4441,1.4504,1.4395,1.4455
3/1/2001 0:00,GBPUSD,1.4455,1.458,1.4443,1.4552
3/2/2001 0:00,GBPUSD,1.4555,1.4763,1.4538,1.4678
3/5/2001 0:00,GBPUSD,1.4696,1.4731,1.4658,1.4671
3/6/2001 0:00,GBPUSD,1.4666,1.4689,1.4633,1.4679
3/7/2001 0:00,GBPUSD,1.4681,1.473,1.4574,1.4612
3/8/2001 0:00,GBPUSD,1.4613,1.4708,1.4591,1.4686
3/9/2001 0:00,GBPUSD,1.4689,1.4752,1.4613,1.4694
3/12/2001 0:00,GBPUSD,1.4672,1.4699,1.4618,1.4642
3/13/2001 0:00,GBPUSD,1.4651,1.4654,1.4474,1.4495
3/14/2001 0:00,GBPUSD,1.4492,1.4579,1.4436,1.4451
3/15/2001 0:00,GBPUSD,1.4452,1.45,1.434,1.435
3/16/2001 0:00,GBPUSD,1.4356,1.4386,1.4251,1.4326
3/19/2001 0:00,GBPUSD,1.4311,1.4342,1.4213,1.4251
3/20/2001 0:00,GBPUSD,1.4251,1.4391,1.4237,1.4386
3/21/2001 0:00,GBPUSD,1.4383,1.4395,1.4253,1.4296
3/22/2001 0:00,GBPUSD,1.4294,1.4311,1.4179,1.4208
3/23/2001 0:00,GBPUSD,1.421,1.4315,1.4197,1.4251
3/26/2001 0:00,GBPUSD,1.4276,1.4355,1.425,1.435
3/27/2001 0:00,GBPUSD,1.435,1.4388,1.4276,1.4336
3/28/2001 0:00,GBPUSD,1.4336,1.4387,1.4274,1.4379
3/29/2001 0:00,GBPUSD,1.4379,1.4427,1.4258,1.4262
3/30/2001 0:00,GBPUSD,1.4264,1.4298,1.4151,1.4163
4/2/2001 0:00,GBPUSD,1.4144,1.424,1.4138,1.4184
4/3/2001 0:00,GBPUSD,1.4183,1.4341,1.4182,1.433
4/4/2001 0:00,GBPUSD,1.4327,1.4368,1.4294,1.4327
4/5/2001 0:00,GBPUSD,1.4326,1.4401,1.424,1.4275
4/6/2001 0:00,GBPUSD,1.4277,1.4413,1.4253,1.4398
4/9/2001 0:00,GBPUSD,1.4408,1.4502,1.4377,1.4433
4/10/2001 0:00,GBPUSD,1.4437,1.4466,1.4299,1.4336
4/11/2001 0:00,GBPUSD,1.4337,1.4386,1.427,1.4367
4/12/2001 0:00,GBPUSD,1.4363,1.4416,1.432,1.4394
4/13/2001 0:00,GBPUSD,1.4391,1.4399,1.4347,1.4372
4/16/2001 0:00,GBPUSD,1.437,1.438,1.432,1.437
4/17/2001 0:00,GBPUSD,1.436,1.4429,1.4266,1.4321
4/18/2001 0:00,GBPUSD,1.4321,1.4336,1.4185,1.4283
4/19/2001 0:00,GBPUSD,1.428,1.4473,1.4253,1.4464
4/20/2001 0:00,GBPUSD,1.4465,1.4488,1.437,1.4412
4/23/2001 0:00,GBPUSD,1.4421,1.4478,1.4362,1.4379
4/24/2001 0:00,GBPUSD,1.4375,1.4437,1.4332,1.4345
4/25/2001 0:00,GBPUSD,1.4342,1.4419,1.4309,1.4413
4/26/2001 0:00,GBPUSD,1.4413,1.4432,1.4357,1.4418
4/27/2001 0:00,GBPUSD,1.4418,1.4441,1.4325,1.4386
4/30/2001 0:00,GBPUSD,1.435,1.4376,1.4285,1.4333
5/1/2001 0:00,GBPUSD,1.4334,1.4365,1.4264,1.435
5/2/2001 0:00,GBPUSD,1.4347,1.438,1.4291,1.4335
5/3/2001 0:00,GBPUSD,1.4335,1.438,1.4298,1.4357
5/4/2001 0:00,GBPUSD,1.4356,1.4453,1.4322,1.4393
5/7/2001 0:00,GBPUSD,1.4376,1.4417,1.4348,1.4385
5/8/2001 0:00,GBPUSD,1.438,1.4392,1.4241,1.425
5/9/2001 0:00,GBPUSD,1.4253,1.4292,1.4176,1.4227
5/10/2001 0:00,GBPUSD,1.4229,1.429,1.4181,1.4226
5/11/2001 0:00,GBPUSD,1.4225,1.4238,1.4131,1.419
5/14/2001 0:00,GBPUSD,1.4194,1.4207,1.4154,1.4186
5/15/2001 0:00,GBPUSD,1.4189,1.4256,1.4164,1.424
5/16/2001 0:00,GBPUSD,1.4245,1.4318,1.4205,1.4307
5/17/2001 0:00,GBPUSD,1.4307,1.4333,1.4266,1.432
5/18/2001 0:00,GBPUSD,1.4324,1.4406,1.4264,1.4395
5/21/2001 0:00,GBPUSD,1.4393,1.442,1.435,1.4396
5/22/2001 0:00,GBPUSD,1.4395,1.441,1.4236,1.4277
5/23/2001 0:00,GBPUSD,1.4275,1.4296,1.4171,1.4195
5/24/2001 0:00,GBPUSD,1.4197,1.4197,1.407,1.4082
5/25/2001 0:00,GBPUSD,1.4078,1.424,1.4075,1.4225
5/28/2001 0:00,GBPUSD,1.4223,1.4233,1.4182,1.4203
5/29/2001 0:00,GBPUSD,1.4203,1.4239,1.415,1.4232
5/30/2001 0:00,GBPUSD,1.4234,1.4276,1.4192,1.426
5/31/2001 0:00,GBPUSD,1.4265,1.4272,1.416,1.4184
6/1/2001 0:00,GBPUSD,1.4184,1.4218,1.4117,1.4175
6/4/2001 0:00,GBPUSD,1.4185,1.4217,1.4109,1.4141
6/5/2001 0:00,GBPUSD,1.4141,1.4147,1.4062,1.4141
6/6/2001 0:00,GBPUSD,1.4142,1.4155,1.3889,1.3906
6/7/2001 0:00,GBPUSD,1.391,1.3936,1.3792,1.3921
6/8/2001 0:00,GBPUSD,1.3918,1.394,1.3772,1.3786
6/11/2001 0:00,GBPUSD,1.3822,1.3881,1.3709,1.3733
6/12/2001 0:00,GBPUSD,1.3733,1.3802,1.3682,1.3725
6/13/2001 0:00,GBPUSD,1.3727,1.3925,1.3708,1.3914
6/14/2001 0:00,GBPUSD,1.3914,1.4028,1.3872,1.4021
6/15/2001 0:00,GBPUSD,1.402,1.4109,1.3985,1.4031
6/18/2001 0:00,GBPUSD,1.4043,1.4082,1.4004,1.4037
6/19/2001 0:00,GBPUSD,1.4035,1.4043,1.394,1.4013
6/20/2001 0:00,GBPUSD,1.4014,1.4019,1.3905,1.3964
6/21/2001 0:00,GBPUSD,1.3963,1.4183,1.3948,1.4155
6/22/2001 0:00,GBPUSD,1.4155,1.4196,1.4085,1.4133
6/25/2001 0:00,GBPUSD,1.4123,1.418,1.4111,1.4124
6/26/2001 0:00,GBPUSD,1.4127,1.4176,1.4098,1.4171
6/27/2001 0:00,GBPUSD,1.4172,1.4231,1.412,1.4172
6/28/2001 0:00,GBPUSD,1.4171,1.42,1.406,1.408
6/29/2001 0:00,GBPUSD,1.4081,1.4167,1.403,1.4163
7/2/2001 0:00,GBPUSD,1.4161,1.4181,1.4098,1.417
7/3/2001 0:00,GBPUSD,1.4172,1.4177,1.4047,1.4071
7/4/2001 0:00,GBPUSD,1.4073,1.409,1.4019,1.4068
7/5/2001 0:00,GBPUSD,1.4068,1.4085,1.3986,1.4033
7/6/2001 0:00,GBPUSD,1.4031,1.4128,1.3964,1.412
7/9/2001 0:00,GBPUSD,1.4106,1.4132,1.405,1.4087
7/10/2001 0:00,GBPUSD,1.4087,1.4136,1.4076,1.4117
7/11/2001 0:00,GBPUSD,1.4116,1.4192,1.4065,1.408
7/12/2001 0:00,GBPUSD,1.4082,1.41,1.4033,1.4073
7/13/2001 0:00,GBPUSD,1.4074,1.4079,1.3978,1.4045
7/16/2001 0:00,GBPUSD,1.4035,1.4044,1.3976,1.3995
7/17/2001 0:00,GBPUSD,1.3995,1.4067,1.3927,1.4025
7/18/2001 0:00,GBPUSD,1.4007,1.4222,1.3994,1.4215
7/19/2001 0:00,GBPUSD,1.4217,1.4321,1.4137,1.4295
7/20/2001 0:00,GBPUSD,1.4296,1.4357,1.426,1.4279
7/23/2001 0:00,GBPUSD,1.4239,1.4261,1.4174,1.4205
7/24/2001 0:00,GBPUSD,1.4203,1.4259,1.4153,1.421
7/25/2001 0:00,GBPUSD,1.4209,1.4296,1.4186,1.4274
7/26/2001 0:00,GBPUSD,1.4274,1.4317,1.4248,1.4272
7/27/2001 0:00,GBPUSD,1.4272,1.4307,1.4224,1.4238
7/30/2001 0:00,GBPUSD,1.4226,1.4279,1.4206,1.4262
7/31/2001 0:00,GBPUSD,1.4262,1.4307,1.4231,1.4252
8/1/2001 0:00,GBPUSD,1.4251,1.4351,1.4245,1.4342
8/2/2001 0:00,GBPUSD,1.434,1.4361,1.4276,1.4317
8/3/2001 0:00,GBPUSD,1.4319,1.4323,1.4249,1.4293
8/6/2001 0:00,GBPUSD,1.4283,1.4285,1.4168,1.4181
8/7/2001 0:00,GBPUSD,1.4181,1.4199,1.4121,1.4162
8/8/2001 0:00,GBPUSD,1.4168,1.419,1.4127,1.4169
8/9/2001 0:00,GBPUSD,1.4165,1.4287,1.413,1.4256
8/10/2001 0:00,GBPUSD,1.4255,1.4285,1.4225,1.4231
8/13/2001 0:00,GBPUSD,1.4236,1.4277,1.4188,1.4203
8/14/2001 0:00,GBPUSD,1.4201,1.4303,1.4164,1.4288
8/15/2001 0:00,GBPUSD,1.4286,1.4415,1.4274,1.4406
8/16/2001 0:00,GBPUSD,1.4406,1.4522,1.4395,1.4433
8/17/2001 0:00,GBPUSD,1.4437,1.4488,1.4393,1.4451
8/20/2001 0:00,GBPUSD,1.445,1.4478,1.4427,1.444
8/21/2001 0:00,GBPUSD,1.444,1.4556,1.4431,1.4545
8/22/2001 0:00,GBPUSD,1.4541,1.4591,1.4476,1.4485
8/23/2001 0:00,GBPUSD,1.4487,1.4495,1.4432,1.4468
8/24/2001 0:00,GBPUSD,1.4469,1.4486,1.4406,1.4428
8/27/2001 0:00,GBPUSD,1.4433,1.4457,1.4407,1.4434
8/28/2001 0:00,GBPUSD,1.4435,1.4542,1.4374,1.454
8/29/2001 0:00,GBPUSD,1.4533,1.4577,1.4493,1.4515
8/30/2001 0:00,GBPUSD,1.4508,1.4607,1.4477,1.457
8/31/2001 0:00,GBPUSD,1.4577,1.4627,1.4495,1.4542
9/3/2001 0:00,GBPUSD,1.4528,1.4568,1.4509,1.454
9/4/2001 0:00,GBPUSD,1.454,1.4553,1.4411,1.4441
9/5/2001 0:00,GBPUSD,1.4439,1.459,1.4404,1.4573
9/6/2001 0:00,GBPUSD,1.4572,1.4579,1.4461,1.4571
9/7/2001 0:00,GBPUSD,1.4568,1.4637,1.4498,1.461
9/10/2001 0:00,GBPUSD,1.4608,1.4687,1.456,1.4562
9/11/2001 0:00,GBPUSD,1.4561,1.4781,1.453,1.476
9/12/2001 0:00,GBPUSD,1.4754,1.478,1.4617,1.4678
9/13/2001 0:00,GBPUSD,1.4678,1.4736,1.4649,1.4714
9/14/2001 0:00,GBPUSD,1.471,1.4792,1.466,1.4721
9/17/2001 0:00,GBPUSD,1.474,1.4784,1.4623,1.4655
9/18/2001 0:00,GBPUSD,1.4652,1.4713,1.4593,1.4676
9/19/2001 0:00,GBPUSD,1.468,1.4728,1.4619,1.4683
9/20/2001 0:00,GBPUSD,1.4683,1.4696,1.4627,1.466
9/21/2001 0:00,GBPUSD,1.4658,1.4663,1.4515,1.4568
9/24/2001 0:00,GBPUSD,1.4556,1.4667,1.4527,1.4635
9/25/2001 0:00,GBPUSD,1.4635,1.4716,1.4598,1.4701
9/26/2001 0:00,GBPUSD,1.4702,1.4775,1.4698,1.4748
9/27/2001 0:00,GBPUSD,1.4746,1.4771,1.471,1.4744
9/28/2001 0:00,GBPUSD,1.4745,1.4749,1.4653,1.4744
10/1/2001 0:00,GBPUSD,1.4724,1.4818,1.4698,1.4788
10/2/2001 0:00,GBPUSD,1.479,1.4813,1.4618,1.4683
10/3/2001 0:00,GBPUSD,1.4681,1.4792,1.4664,1.4767
10/4/2001 0:00,GBPUSD,1.4766,1.4789,1.4697,1.4765
10/5/2001 0:00,GBPUSD,1.4768,1.4845,1.4738,1.4842
10/8/2001 0:00,GBPUSD,1.4831,1.4834,1.4709,1.4741
10/9/2001 0:00,GBPUSD,1.4741,1.4747,1.4551,1.4581
10/10/2001 0:00,GBPUSD,1.4579,1.4603,1.4484,1.4514
10/11/2001 0:00,GBPUSD,1.4513,1.4528,1.4397,1.4451
10/12/2001 0:00,GBPUSD,1.4451,1.4542,1.4441,1.452
10/15/2001 0:00,GBPUSD,1.4521,1.4542,1.4463,1.4486
10/16/2001 0:00,GBPUSD,1.4485,1.4506,1.4422,1.4488
10/17/2001 0:00,GBPUSD,1.449,1.4525,1.4437,1.4466
10/18/2001 0:00,GBPUSD,1.447,1.4507,1.4418,1.444
10/19/2001 0:00,GBPUSD,1.4439,1.4442,1.4322,1.4333
10/22/2001 0:00,GBPUSD,1.434,1.4359,1.4209,1.4246
10/23/2001 0:00,GBPUSD,1.4247,1.4266,1.4196,1.4258
10/24/2001 0:00,GBPUSD,1.4262,1.4308,1.422,1.4285
10/25/2001 0:00,GBPUSD,1.4286,1.4328,1.423,1.4264
10/26/2001 0:00,GBPUSD,1.4264,1.4376,1.4244,1.4365
10/29/2001 0:00,GBPUSD,1.4362,1.4565,1.4361,1.4557
10/30/2001 0:00,GBPUSD,1.4558,1.4603,1.4499,1.4514
10/31/2001 0:00,GBPUSD,1.4514,1.4573,1.4495,1.4545
11/1/2001 0:00,GBPUSD,1.4545,1.4684,1.452,1.4629
11/2/2001 0:00,GBPUSD,1.4632,1.4673,1.4593,1.4626
11/5/2001 0:00,GBPUSD,1.4617,1.4619,1.4508,1.4583
11/6/2001 0:00,GBPUSD,1.4582,1.4617,1.4557,1.4572
11/7/2001 0:00,GBPUSD,1.4572,1.4675,1.4564,1.4636
11/8/2001 0:00,GBPUSD,1.4637,1.4663,1.4523,1.454
11/9/2001 0:00,GBPUSD,1.4541,1.4595,1.4474,1.4563
11/12/2001 0:00,GBPUSD,1.4564,1.462,1.451,1.4546
11/13/2001 0:00,GBPUSD,1.4546,1.4553,1.4398,1.4412
11/14/2001 0:00,GBPUSD,1.4416,1.4456,1.4349,1.4419
11/15/2001 0:00,GBPUSD,1.4419,1.4427,1.4304,1.4321
11/16/2001 0:00,GBPUSD,1.4321,1.4368,1.4263,1.427
11/19/2001 0:00,GBPUSD,1.428,1.4285,1.4086,1.4137
11/20/2001 0:00,GBPUSD,1.4144,1.4218,1.4126,1.4198
11/21/2001 0:00,GBPUSD,1.4198,1.4214,1.412,1.4161
11/22/2001 0:00,GBPUSD,1.4163,1.4181,1.4099,1.4106
11/23/2001 0:00,GBPUSD,1.4105,1.4171,1.404,1.4093
11/26/2001 0:00,GBPUSD,1.4099,1.4208,1.4096,1.4127
11/27/2001 0:00,GBPUSD,1.4126,1.4167,1.4062,1.4147
11/28/2001 0:00,GBPUSD,1.4151,1.4265,1.413,1.4257
11/29/2001 0:00,GBPUSD,1.4256,1.429,1.4208,1.4267
11/30/2001 0:00,GBPUSD,1.4266,1.4297,1.422,1.4242
12/3/2001 0:00,GBPUSD,1.4233,1.4263,1.4187,1.4239
12/4/2001 0:00,GBPUSD,1.4238,1.4256,1.4199,1.423
12/5/2001 0:00,GBPUSD,1.4231,1.4246,1.4139,1.4165
12/6/2001 0:00,GBPUSD,1.4164,1.4296,1.4148,1.4283
12/7/2001 0:00,GBPUSD,1.4284,1.4341,1.4236,1.4338
12/10/2001 0:00,GBPUSD,1.4322,1.4361,1.4271,1.4355
12/11/2001 0:00,GBPUSD,1.4355,1.44,1.4308,1.4394
12/12/2001 0:00,GBPUSD,1.4393,1.4478,1.4378,1.4461
12/13/2001 0:00,GBPUSD,1.4462,1.4491,1.4395,1.4399
12/14/2001 0:00,GBPUSD,1.4405,1.4569,1.4396,1.4541
12/17/2001 0:00,GBPUSD,1.4536,1.4611,1.4522,1.4589
12/18/2001 0:00,GBPUSD,1.4591,1.4609,1.4536,1.4573
12/19/2001 0:00,GBPUSD,1.4573,1.4575,1.4463,1.4507
12/20/2001 0:00,GBPUSD,1.4509,1.4513,1.442,1.449
12/21/2001 0:00,GBPUSD,1.4487,1.4538,1.4342,1.4416
12/24/2001 0:00,GBPUSD,1.4407,1.4441,1.4326,1.4419
12/25/2001 0:00,GBPUSD,1.4419,1.4464,1.4393,1.4434
12/26/2001 0:00,GBPUSD,1.4433,1.4552,1.437,1.4526
12/27/2001 0:00,GBPUSD,1.4526,1.4555,1.444,1.4509
12/28/2001 0:00,GBPUSD,1.4508,1.452,1.444,1.4513
12/31/2001 0:00,GBPUSD,1.4506,1.4565,1.4475,1.456
1/1/2002 0:00,GBPUSD,1.4545,1.455,1.452,1.4532
1/2/2002 0:00,GBPUSD,1.4531,1.4559,1.442,1.4467
1/3/2002 0:00,GBPUSD,1.4461,1.4487,1.4362,1.4388
1/4/2002 0:00,GBPUSD,1.439,1.4475,1.4375,1.4473
1/7/2002 0:00,GBPUSD,1.4469,1.4483,1.4338,1.4405
1/8/2002 0:00,GBPUSD,1.4406,1.4439,1.4369,1.4387
1/9/2002 0:00,GBPUSD,1.4388,1.4439,1.4338,1.4375
1/10/2002 0:00,GBPUSD,1.4375,1.4464,1.437,1.4383
1/11/2002 0:00,GBPUSD,1.4382,1.4497,1.4372,1.448
1/14/2002 0:00,GBPUSD,1.4498,1.4521,1.4464,1.4496
1/15/2002 0:00,GBPUSD,1.4496,1.4503,1.4392,1.4413
1/16/2002 0:00,GBPUSD,1.4413,1.442,1.4343,1.4374
1/17/2002 0:00,GBPUSD,1.4376,1.4397,1.4298,1.4356
1/18/2002 0:00,GBPUSD,1.4357,1.4395,1.432,1.4382
1/21/2002 0:00,GBPUSD,1.4374,1.4422,1.4341,1.4353
1/22/2002 0:00,GBPUSD,1.4358,1.4363,1.4263,1.429
1/23/2002 0:00,GBPUSD,1.4288,1.4348,1.4218,1.4243
1/24/2002 0:00,GBPUSD,1.4243,1.4273,1.4199,1.425
1/25/2002 0:00,GBPUSD,1.4255,1.426,1.4062,1.4083
1/28/2002 0:00,GBPUSD,1.4084,1.4122,1.4043,1.409
1/29/2002 0:00,GBPUSD,1.4091,1.4149,1.4041,1.414
1/30/2002 0:00,GBPUSD,1.414,1.4185,1.4099,1.4153
1/31/2002 0:00,GBPUSD,1.415,1.4162,1.4086,1.4106
2/1/2002 0:00,GBPUSD,1.4105,1.4183,1.4058,1.4162
2/4/2002 0:00,GBPUSD,1.4144,1.424,1.414,1.4227
2/5/2002 0:00,GBPUSD,1.4228,1.4248,1.4127,1.4156
2/6/2002 0:00,GBPUSD,1.4157,1.4166,1.4105,1.4124
2/7/2002 0:00,GBPUSD,1.4123,1.4151,1.4065,1.4142
2/8/2002 0:00,GBPUSD,1.4141,1.419,1.4106,1.4151
2/11/2002 0:00,GBPUSD,1.4132,1.4252,1.413,1.4221
2/12/2002 0:00,GBPUSD,1.4223,1.435,1.4217,1.4325
2/13/2002 0:00,GBPUSD,1.4325,1.4363,1.4274,1.4286
2/14/2002 0:00,GBPUSD,1.4285,1.4316,1.4251,1.4305
2/15/2002 0:00,GBPUSD,1.431,1.4339,1.4265,1.4325
2/18/2002 0:00,GBPUSD,1.432,1.4343,1.4275,1.4284
2/19/2002 0:00,GBPUSD,1.4284,1.4337,1.4223,1.4316
2/20/2002 0:00,GBPUSD,1.4315,1.4331,1.4259,1.427
2/21/2002 0:00,GBPUSD,1.4269,1.429,1.4236,1.4264
2/22/2002 0:00,GBPUSD,1.4263,1.4344,1.424,1.4334
2/25/2002 0:00,GBPUSD,1.4316,1.4329,1.4239,1.4252
2/26/2002 0:00,GBPUSD,1.4252,1.4284,1.414,1.417
2/27/2002 0:00,GBPUSD,1.4166,1.4215,1.4144,1.4189
2/28/2002 0:00,GBPUSD,1.4192,1.4202,1.4108,1.4168
3/1/2002 0:00,GBPUSD,1.417,1.4238,1.4153,1.4181
3/4/2002 0:00,GBPUSD,1.419,1.4251,1.4155,1.423
3/5/2002 0:00,GBPUSD,1.4236,1.4254,1.4174,1.4239
3/6/2002 0:00,GBPUSD,1.4237,1.4257,1.4199,1.4226
3/7/2002 0:00,GBPUSD,1.4227,1.4312,1.4182,1.4279
3/8/2002 0:00,GBPUSD,1.4279,1.4282,1.4188,1.423
3/11/2002 0:00,GBPUSD,1.4218,1.4229,1.4182,1.4195
3/12/2002 0:00,GBPUSD,1.4196,1.4207,1.4088,1.4157
3/13/2002 0:00,GBPUSD,1.4156,1.4177,1.4088,1.4146
3/14/2002 0:00,GBPUSD,1.4149,1.4227,1.4142,1.4204
3/15/2002 0:00,GBPUSD,1.4204,1.4272,1.4197,1.4248
3/18/2002 0:00,GBPUSD,1.4233,1.4277,1.4206,1.4265
3/19/2002 0:00,GBPUSD,1.4264,1.4302,1.4204,1.4232
3/20/2002 0:00,GBPUSD,1.4232,1.4318,1.4195,1.431
3/21/2002 0:00,GBPUSD,1.4313,1.4327,1.4235,1.4268
3/22/2002 0:00,GBPUSD,1.427,1.4286,1.4233,1.4261
3/25/2002 0:00,GBPUSD,1.4252,1.429,1.4224,1.426
3/26/2002 0:00,GBPUSD,1.4261,1.4287,1.4222,1.426
3/27/2002 0:00,GBPUSD,1.426,1.4278,1.4209,1.4242
3/28/2002 0:00,GBPUSD,1.4245,1.4275,1.422,1.4256
3/29/2002 0:00,GBPUSD,1.4255,1.4267,1.423,1.4259
4/1/2002 0:00,GBPUSD,1.4257,1.4431,1.4248,1.4408
4/2/2002 0:00,GBPUSD,1.4407,1.4415,1.4352,1.436
4/3/2002 0:00,GBPUSD,1.4358,1.4388,1.4333,1.4358
4/4/2002 0:00,GBPUSD,1.4359,1.4401,1.4325,1.4336
4/5/2002 0:00,GBPUSD,1.4338,1.438,1.4319,1.4321
4/8/2002 0:00,GBPUSD,1.4306,1.4363,1.4286,1.4309
4/9/2002 0:00,GBPUSD,1.4309,1.4376,1.4298,1.4368
4/10/2002 0:00,GBPUSD,1.4368,1.4394,1.4353,1.4364
4/11/2002 0:00,GBPUSD,1.4365,1.4408,1.4338,1.4383
4/12/2002 0:00,GBPUSD,1.4382,1.4385,1.4351,1.4361
4/15/2002 0:00,GBPUSD,1.4361,1.4389,1.434,1.437
4/16/2002 0:00,GBPUSD,1.4371,1.4411,1.4354,1.4397
4/17/2002 0:00,GBPUSD,1.4399,1.4465,1.4383,1.4459
4/18/2002 0:00,GBPUSD,1.4461,1.4493,1.4438,1.4476
4/19/2002 0:00,GBPUSD,1.4475,1.4501,1.4454,1.4476
4/22/2002 0:00,GBPUSD,1.4464,1.4515,1.4455,1.4508
4/23/2002 0:00,GBPUSD,1.4512,1.4516,1.4462,1.4476
4/24/2002 0:00,GBPUSD,1.4474,1.451,1.4453,1.4496
4/25/2002 0:00,GBPUSD,1.4495,1.4562,1.4487,1.4555
4/26/2002 0:00,GBPUSD,1.455,1.4588,1.4506,1.4583
4/29/2002 0:00,GBPUSD,1.4569,1.4636,1.4562,1.4587
4/30/2002 0:00,GBPUSD,1.4588,1.4591,1.4554,1.4579
5/1/2002 0:00,GBPUSD,1.4578,1.4667,1.4549,1.4652
5/2/2002 0:00,GBPUSD,1.4651,1.4681,1.4608,1.4632
5/3/2002 0:00,GBPUSD,1.463,1.4708,1.4599,1.4691
5/6/2002 0:00,GBPUSD,1.4683,1.4698,1.4662,1.4684
5/7/2002 0:00,GBPUSD,1.4685,1.4695,1.463,1.467
5/8/2002 0:00,GBPUSD,1.4668,1.4673,1.4531,1.4562
5/9/2002 0:00,GBPUSD,1.4562,1.4619,1.4548,1.4601
5/10/2002 0:00,GBPUSD,1.4601,1.4658,1.4583,1.4641
5/13/2002 0:00,GBPUSD,1.4634,1.4652,1.4554,1.4577
5/14/2002 0:00,GBPUSD,1.4575,1.4585,1.446,1.4501
5/15/2002 0:00,GBPUSD,1.4502,1.4611,1.4473,1.4605
5/16/2002 0:00,GBPUSD,1.4603,1.4617,1.4543,1.4563
5/17/2002 0:00,GBPUSD,1.4558,1.4628,1.4547,1.4582
5/20/2002 0:00,GBPUSD,1.4593,1.4634,1.4572,1.4587
